trade_date,etf_code,open_price,high_price,low_price,close_price,volume,daily_return,ma5,ma20,volatility,target
2019-03-04,0050.TW,15.701682556157532,15.701682556157532,15.529580357795384,15.580198287963867,33878280,-0.009014576510346872,15.661185455322265,15.33419327735901,0.006621724111192543,-0.0025993721499548705
2019-03-05,0050.TW,15.509328497181258,15.57007061170546,15.478957439919157,15.53969955444336,37601972,-0.0025993721499548705,15.653085708618164,15.365070056915282,0.006525349864307934,0.0026061464945714707
2019-03-06,0050.TW,15.5599514248438,15.600446695820567,15.539704561723736,15.580198287963867,78319168,0.0026061464945714707,15.63081398010254,15.394428730010986,0.006496231176706675,-0.0038986909609352027
2019-03-07,0050.TW,15.57007383406293,15.600444897610576,15.509331706967634,15.519455909729004,72959080,-0.0038986909609352027,15.588295364379883,15.4111328125,0.0060846239792597505,-0.008480256252423879
2019-03-08,0050.TW,15.428340662892111,15.458711722392094,15.347353230540504,15.387846946716309,39900800,-0.008480256252423879,15.52147979736328,15.419737768173217,0.0064442544373217526,0.0019738056749640798
2019-03-11,0050.TW,15.35747744119892,15.418219566345217,15.327106378625771,15.418219566345217,18569560,0.0019738056749640798,15.489084053039551,15.436441707611085,0.00607025225749794,0.014445071572491752
2019-03-12,0050.TW,15.55994787277297,15.681430568497568,15.549825215892088,15.640936851501465,55429872,0.014445071572491752,15.509331512451173,15.46579999923706,0.006706341194674982,-0.0019419280054383536
2019-03-13,0050.TW,15.600440622947032,15.630810133436697,15.54982271248288,15.610563278198242,40594116,-0.0019419280054383536,15.515404510498048,15.485540771484375,0.006422178589215782,-0.0006483040788051175
2019-03-14,0050.TW,15.651060804160643,15.671307662336634,15.58019448344029,15.60044288635254,20835024,-0.0006483040788051175,15.531601905822754,15.499713706970216,0.006308440514256177,0.007138416395396696
2019-03-15,0050.TW,15.66118741304618,15.7320522069133,15.62069368647544,15.71180534362793,45935004,0.007138416395396696,15.596393585205078,15.520973300933838,0.006415116223680131,0.006443026297628052
2019-03-18,0050.TW,15.742172143981035,15.813036918640137,15.721925286183614,15.813036918640137,48874832,0.006443026297628052,15.675357055664062,15.549825477600098,0.006409494032815463,0.0038412244828787134
2019-03-19,0050.TW,15.813036227726167,15.873778343200684,15.762418313076124,15.873778343200684,34417184,0.0038412244828787134,15.721925354003906,15.583739280700684,0.006331612047604919,0.0012758290650995985
2019-03-20,0050.TW,15.863659502983714,15.904154775229506,15.83328843498354,15.894030570983888,47424108,0.0012758290650995985,15.778618812561035,15.61259160041809,0.006184792770509978,0.008280102020274738
2019-03-21,0050.TW,15.954769982218057,16.025634765625,15.924398919404672,16.025634765625,45364852,0.008280102020274738,15.863657188415527,15.649542665481567,0.006273515961339283,0.002526645884431966
2019-03-22,0050.TW,16.096496927618244,16.136990641617157,16.00538529875261,16.066125869750977,27721428,0.002526645884431966,15.934521293640136,15.67991328239441,0.005916993512429574,-0.015122855392266099
2019-03-25,0050.TW,15.813035970848778,15.86365388467655,15.792789114264895,15.823160171508787,28083024,-0.015122855392266099,15.936545944213867,15.690543127059936,0.006740935800834738,0.006398045394269358
2019-03-26,0050.TW,15.894026408520554,15.93452012542482,15.873779550068422,15.924397468566896,10800360,0.006398045394269358,15.946669769287109,15.707753086090088,0.006826361189774867,-0.0019069417001772448
2019-03-27,0050.TW,15.883906366738266,15.934524298492992,15.83328843498354,15.894030570983888,10222736,-0.0019069417001772448,15.946669769287109,15.717876768112182,0.006704411942603273,0.0
2019-03-28,0050.TW,15.85353684347478,15.91427743473844,15.823165775474608,15.894030570983888,13661728,0.0,15.920348930358887,15.725975847244262,0.006690376005291613,0.008280102020274738
2019-03-29,0050.TW,15.934521577184851,16.025634765625,15.843409933481126,16.025634765625,22721936,0.008280102020274738,15.91225070953369,15.741161346435547,0.0069019550672257965,0.00884403421641955
2019-04-01,0050.TW,16.19773709383028,16.27872608824675,16.11674809941381,16.16736602783203,44213620,0.00884403421641955,15.98109188079834,15.770519733428955,0.006692948845475654,0.0037570389917553904
2019-04-02,0050.TW,16.217983249255646,16.28884803700461,16.217983249255646,16.228107452392578,22420368,0.0037570389917553904,16.041833877563477,15.804940128326416,0.006619933067399093,0.0
2019-04-03,0050.TW,16.278725378604197,16.28884803700461,16.187612184581372,16.228107452392578,27468696,0.0,16.108649253845215,15.837335586547852,0.006636949300180287,0.009357323674261675
2019-04-08,0050.TW,16.359712247534112,16.400205965356513,16.33946384388659,16.379959106445312,31963128,0.009357323674261675,16.2058349609375,15.880360746383667,0.00667235410129655,0.006180500374018294
2019-04-09,0050.TW,16.390082264837442,16.4811954498291,16.369835405306976,16.4811954498291,61088188,0.006180500374018294,16.29694709777832,15.935028171539306,0.006162619860062562,0.0012285767223365607
2019-04-10,0050.TW,16.420454872431957,16.511568066001615,16.420454872431957,16.50144386291504,43452644,0.0012285767223365607,16.363762664794923,15.989189386367798,0.0061742956901060285,-0.004294626521223033
2019-04-11,0050.TW,16.471070040556103,16.51156530138557,16.379958406978247,16.43057632446289,33089720,-0.004294626521223033,16.404256439208986,16.02867136001587,0.005824973075414859,-0.0006160647681764386
2019-04-12,0050.TW,16.430578227832804,16.46094929078912,16.400207164876488,16.420454025268555,29993636,-0.0006160647681764386,16.44272575378418,16.069165897369384,0.005779343381135417,0.009247713480946329
2019-04-15,0050.TW,16.53181196370749,16.602676738399754,16.51156510590059,16.57230567932129,30726216,0.009247713480946329,16.481195068359376,16.117759037017823,0.005913350549427257,0.0030545558170584908
2019-04-16,0050.TW,16.57230878566286,16.6330509152054,16.562186127230117,16.622926712036133,31071724,0.0030545558170584908,16.509541320800782,16.163315105438233,0.005834469272553824,0.007917201221176562
2019-04-17,0050.TW,16.663422117371667,16.78490483272188,16.663422117371667,16.754533767700195,92419348,0.007917201221176562,16.560159301757814,16.210389947891237,0.005891434081733177,-0.0006041528421310005
2019-04-18,0050.TW,16.78490674138513,16.876018402074244,16.693793535959305,16.74441146850586,82761460,-0.0006041528421310005,16.622926330566408,16.253921604156496,0.005938219010304711,0.0012090361268743965
2019-04-19,0050.TW,16.85576770687499,16.906385627916656,16.74440766268878,16.76465606689453,50062636,0.0012090361268743965,16.6917667388916,16.297452878952026,0.00593907500768258,-0.0012075761237148042
2019-04-22,0050.TW,16.80515360545641,16.82540046952769,16.734288808838574,16.74441146850586,11497248,-0.0012075761237148042,16.726187896728515,16.33339171409607,0.005846997365991728,0.004232195991886956
2019-04-23,0050.TW,16.744410761248112,16.84564662206518,16.71404123879231,16.815277099609375,24048124,0.004232195991886956,16.764657974243164,16.370849275588988,0.005864233566595083,0.001805911220084111
2019-04-24,0050.TW,16.886139262051262,16.916510324511318,16.78490341700867,16.845643997192383,12434224,0.001805911220084111,16.7828800201416,16.42197346687317,0.004204209917790667,0.0024039939451780956
2019-04-25,0050.TW,16.82539869282785,16.896263481962627,16.805151830894566,16.886140823364258,14116156,0.0024039939451780956,16.81122589111328,16.470060634613038,0.00413581636068973,-0.011391247075492772
2019-04-26,0050.TW,16.7646529330942,16.7646529330942,16.64316870951404,16.69378662109375,15260360,-0.011391247075492772,16.797052001953126,16.51004843711853,0.005142562336141239,0.004245258874414626
2019-04-29,0050.TW,16.724160803219384,16.795025583730446,16.70391394374999,16.76465606689453,12647828,0.004245258874414626,16.80110092163086,16.55357971191406,0.005122810781753934,0.0
2019-04-30,0050.TW,16.76465606689453,16.784902926363927,16.683667084280593,16.76465606689453,12991564,0.0,16.79097671508789,16.590530776977538,0.004979193990950817,0.00241560733547308
2019-05-02,0050.TW,16.795028689091588,16.896264549893193,16.784906029853417,16.805152893066406,24622252,0.00241560733547308,16.782878494262697,16.62242012023926,0.004733823590421291,0.009036130903874229
2019-05-03,0050.TW,16.825399528261894,16.96713065830539,16.825399528261894,16.957006454467773,121297864,0.009036130903874229,16.797051620483398,16.65886507034302,0.004980795049405612,-0.017313594339033678
2019-05-06,0050.TW,16.72416030009161,16.72416030009161,16.612801803991857,16.663419723510742,29854448,-0.017313594339033678,16.790978240966798,16.680630683898926,0.006620112451874439,0.01032801609719125
2019-05-07,0050.TW,16.7342839549206,16.86589085031531,16.7342839549206,16.835519790649414,56045768,0.01032801609719125,16.805150985717773,16.70340871810913,0.006685181449922477,-0.00721575236660843
2019-05-08,0050.TW,16.68366778602722,16.774779429840002,16.65329672317748,16.714038848876953,54292568,-0.00721575236660843,16.79502754211426,16.715050888061523,0.006849441797271145,-0.012113929409777735
2019-05-09,0050.TW,16.633048861457986,16.643171518640845,16.4508240400669,16.511566162109375,27694692,-0.012113929409777735,16.73631019592285,16.71555700302124,0.00742343549163173,-0.0006130429478921062
2019-05-10,0050.TW,16.511568066001615,16.63305077935798,16.37996114955867,16.50144386291504,47176540,-0.0006130429478921062,16.645197677612305,16.719100379943846,0.007355182861606626,-0.016564393564174718
2019-05-13,0050.TW,16.420454954102127,16.420454954102127,16.217983249255646,16.228107452392578,74712424,-0.016564393564174718,16.55813522338867,16.709483051300047,0.008261659172483195,-0.006238215782841117
2019-05-14,0050.TW,16.116748812331306,16.207862014356405,15.975019224385576,16.126873016357422,81118520,-0.006238215782841117,16.416405868530273,16.687211418151854,0.008016485703908498,0.001255451426743992
2019-05-15,0050.TW,16.126872659227512,16.197737451631074,16.08637738875646,16.147119522094727,69047356,0.001255451426743992,16.30302200317383,16.663421058654784,0.00797467270446506,-0.008777613205979251
2019-05-16,0050.TW,16.096497987403442,16.11674484573594,15.995262151004678,16.005386352539062,68399896,-0.008777613205979251,16.201786041259766,16.62596368789673,0.007818016041701698,-0.010120084390840556
2019-05-17,0050.TW,16.0965001164153,16.106624319288766,15.84341049194336,15.84341049194336,94295304,-0.010120084390840556,16.07017936706543,16.580913639068605,0.007999688144092961,-0.0006388964799898256
2019-05-20,0050.TW,15.894030327820072,15.95477246289112,15.823165533394958,15.833288192749023,57219052,-0.0006388964799898256,15.99121551513672,16.53434524536133,0.007962367924745173,0.0025572799508697397
2019-05-21,0050.TW,15.792789370813384,15.883900999288992,15.732047255338866,15.873778343200684,79259372,0.0025572799508697397,15.940596580505371,16.49081358909607,0.008046641346933293,0.0
2019-05-22,0050.TW,15.833283084638952,15.924396257850727,15.813036227726167,15.873778343200684,42231964,0.0,15.885928344726562,16.443738651275634,0.00791104039377102,-0.018494655077665678
2019-05-23,0050.TW,15.762423145517726,15.762423145517726,15.5599514248438,15.580198287963867,102730308,-0.018494655077665678,15.800890731811524,16.380466365814208,0.008558474734900833,0.005198132193248162
2019-05-24,0050.TW,15.60044563303948,15.691557283241108,15.59032142980084,15.66118621826172,24117696,0.005198132193248162,15.764445877075195,16.319218635559082,0.008687968610838146,-0.002585869249097539
2019-05-27,0050.TW,15.691553208474314,15.691553208474314,15.559946324230207,15.620688438415527,46164288,-0.002585869249097539,15.721925926208495,16.26556372642517,0.008499959029682027,-0.0006481891151727259
2019-05-28,0050.TW,15.640934333423942,15.640934333423942,15.559945367734088,15.610563278198242,39249240,-0.0006481891151727259,15.669282913208008,16.207859086990357,0.008340821382523653,-0.004539472566877256
2019-05-29,0050.TW,15.489081640585235,15.54982375510944,15.448587927393197,15.53969955444336,38638076,-0.004539472566877256,15.602467155456543,16.1466112613678,0.008301473089280993,0.008469270350170977
2019-05-30,0050.TW,15.53970256069188,15.691556331643268,15.53970256069188,15.671309471130373,30634636,0.008469270350170977,15.620689392089844,16.089919090270996,0.008641644618233048,0.013565811630434244
2019-05-31,0050.TW,15.66118495279299,15.883903503417969,15.651062295108824,15.883903503417969,30265240,0.013565811630434244,15.665232849121093,16.036263942718506,0.009036474896769852,0.0012749557502995668
2019-06-03,0050.TW,15.833288437270651,15.924401641284334,15.721929914236185,15.904154777526855,24070776,0.0012749557502995668,15.72192611694336,15.998300695419312,0.008447874335870202,-0.006365582190497432
2019-06-04,0050.TW,15.883903011028536,15.91427407261237,15.792791371013386,15.802915573120115,28915316,-0.006365582190497432,15.760396575927734,15.946670484542846,0.007944737848243299,0.0032031510345036374
2019-06-05,0050.TW,15.964893206437871,15.985140067453017,15.843410495610517,15.853534698486328,28207576,0.0032031510345036374,15.823163604736328,15.903645277023315,0.00800408007567234,-0.007663004651930705
2019-06-06,0050.TW,15.732048988342283,15.762420049425144,15.681431068116298,15.732048988342283,29824812,-0.007663004651930705,15.83531150817871,15.86466941833496,0.007784761004601428,0.01737455587630876
2019-06-10,0050.TW,15.924397374472797,16.005386352539062,15.86365525473903,16.005386352539062,30667052,0.01737455587630876,15.85960807800293,15.839866542816162,0.008951962485729026,0.004427730570896626
2019-06-11,0050.TW,16.035758622632805,16.157242882971484,16.005389102284674,16.07625389099121,42495944,0.004427730570896626,15.8940279006958,15.832273864746094,0.008297850916536885,0.0037780947150454214
2019-06-12,0050.TW,16.076250926621906,16.157239903668273,16.045879867137486,16.136991500854492,37033184,0.0037780947150454214,15.960843086242676,15.832779788970948,0.008231307737781296,-0.008155494678699027
2019-06-13,0050.TW,16.076251129070943,16.106622188937827,15.985137949470293,16.005386352539062,23659764,-0.008155494678699027,15.991213417053222,15.825693130493164,0.008426268288561781,-0.0018974711348433981
2019-06-14,0050.TW,15.99526345391483,16.02563451625562,15.95476973395138,15.975016593933104,12656348,-0.0018974711348433981,16.039806938171388,15.824174642562866,0.008204059926510398,-0.0025348308661101715
2019-06-17,0050.TW,15.883904702333483,15.985140555234874,15.813039914249815,15.93452262878418,24564512,-0.0025348308661101715,16.02563419342041,15.828730249404908,0.007883738710228032,0.0025412725622402377
2019-06-18,0050.TW,15.95476973395138,15.99526345391483,15.914274469251527,15.975016593933104,11561508,0.0025412725622402377,16.005386734008788,15.835816669464112,0.00789552160772537,0.023447469076359084
2019-06-19,0050.TW,16.19773652162345,16.3597145047343,16.187612318402824,16.349590301513672,87330036,0.023447469076359084,16.047906494140626,15.859607267379761,0.009420058489595784,0.001238349424292906
2019-06-20,0050.TW,16.349589945986526,16.4002078715159,16.32934308472208,16.369836807250977,46327976,0.001238349424292906,16.120796585083006,15.884410190582276,0.00941361080534969,0.0
2019-06-21,0050.TW,16.420454732780346,16.440701594044796,16.359714148987,16.369836807250977,61374128,0.0,16.19976062774658,15.92389211654663,0.008162958745785081,0.004329037114904288
2019-06-24,0050.TW,16.3597149891376,16.501444570003738,16.3394665820968,16.440702438354492,66402988,0.004329037114904288,16.300996589660645,15.962867927551269,0.00815017890708423,-0.005541863991666451
2019-06-25,0050.TW,16.430579293069094,16.48119721969917,16.31921923658832,16.349590301513672,31764512,-0.005541863991666451,16.37591133117676,15.999313020706177,0.00827244225302978,-0.004953631017835747
2019-06-26,0050.TW,16.319218387864744,16.319218387864744,16.248353603215456,16.268600463867188,23653408,-0.004953631017835747,16.35971336364746,16.032214879989624,0.008408517025204369,0.014312441907034401
2019-06-27,0050.TW,16.309096362162165,16.521690724351682,16.309096362162165,16.50144386291504,61405316,0.014312441907034401,16.386034774780274,16.08030209541321,0.008677419384477306,-0.007362068281960954
2019-06-28,0050.TW,16.491317602825077,16.5115660064726,16.369834904621552,16.379959106445312,15762744,-0.007362068281960954,16.388059234619142,16.115734577178955,0.008876131776089051,0.02163169308704327
2019-07-01,0050.TW,16.612802650525843,16.76465641682046,16.612802650525843,16.734285354614258,55085580,0.02163169308704327,16.446775817871092,16.15825366973877,0.00957316105677254,-0.0024201053503214442
2019-07-02,0050.TW,16.73428187719916,16.74440453267346,16.683663965619452,16.69378662109375,20837160,-0.0024201053503214442,16.51561508178711,16.197735261917114,0.00963662619280179,-0.011521817221245234
2019-07-03,0050.TW,16.673544502231266,16.673544502231266,16.47107279839182,16.50144386291504,34461696,-0.011521817221245234,16.56218376159668,16.23266167640686,0.009949333574864173,0.006134767934703689
2019-07-04,0050.TW,16.5621826768336,16.643170106369524,16.5621826768336,16.602676391601562,23110224,0.006134767934703689,16.582430267333983,16.270118761062623,0.009986236436803282,-0.0012194724067227103
2019-07-05,0050.TW,16.62292360149093,16.673541518392383,16.56218302805092,16.582429885864258,6451732,-0.0012194724067227103,16.622924423217775,16.31263780593872,0.009746988636448344,-0.003662884006142675
2019-07-08,0050.TW,16.562185635390307,16.602679357391793,16.481196646650858,16.521690368652344,15436232,-0.003662884006142675,16.58040542602539,16.338453006744384,0.009197435815883781,-0.0012254500166472004
2019-07-09,0050.TW,16.5520617888749,16.5520617888749,16.481197001478396,16.50144386291504,16332620,-0.0012254500166472004,16.54193687438965,16.359712505340575,0.009193750139056276,0.008589021868901758
2019-07-10,0050.TW,16.59255719403017,16.653299329235118,16.572310330540745,16.64317512512207,17710920,0.008589021868901758,16.570283126831054,16.385021686553955,0.009322767166888976,0.007907339794084534
2019-07-11,0050.TW,16.734284648014693,16.81527362889937,16.7039135870909,16.774778366088867,41519092,0.007907339794084534,16.604703521728517,16.423491287231446,0.009129227938286126,-0.0012068474436358612
2019-07-12,0050.TW,16.77478062946914,16.80515169449083,16.744409564447455,16.754533767700195,11890020,-0.0012068474436358612,16.6391242980957,16.4624671459198,0.00911345123083023,0.005437944782912041
2019-07-15,0050.TW,16.77477921460985,16.876015059652442,16.653296509506024,16.845643997192383,37344172,0.005437944782912041,16.70391502380371,16.50802321434021,0.009059332333584745,0.0018029954588836272
2019-07-16,0050.TW,16.84564555155886,16.89626347875073,16.835522892962416,16.87601661682129,22012980,0.0018029954588836272,16.77882957458496,16.55307321548462,0.00906204338523795,-0.006598746164764857
2019-07-17,0050.TW,16.85576770687499,16.85576770687499,16.76465606689453,16.76465606689453,42394120,-0.006598746164764857,16.80312576293945,16.57382650375366,0.007868394899444619,-0.0012075761237148042
2019-07-18,0050.TW,16.724164604434577,16.795029401052414,16.724164604434577,16.74441146850586,30164104,-0.0012075761237148042,16.79705238342285,16.592555236816406,0.007888117626905358,0.012195271978451938
2019-07-19,0050.TW,16.9486141204834,17.040503573870772,16.9486141204834,16.9486141204834,39123688,0.012195271978451938,16.835868453979494,16.621494102478028,0.00825638754043114,0.0048189530556930205
2019-07-22,0050.TW,16.969028042959003,17.05070839475804,16.969028042959003,17.030288696289062,33474176,0.0048189530556930205,16.872797393798827,16.650973415374757,0.008265098559167175,0.0023982010524175035
2019-07-23,0050.TW,17.071130752563477,17.132391415436707,17.050711050913524,17.071130752563477,23596464,0.0023982010524175035,16.911820220947266,16.687050437927248,0.008082793165478436,-0.0005981996581301274
2019-07-24,0050.TW,17.101758204406767,17.132388530685848,17.0609188079834,17.0609188079834,13457344,-0.0005981996581301274,16.97107276916504,16.726666355133055,0.007937491564453988,0.002992341390310793
2019-07-25,0050.TW,17.060920870826013,17.111970901489258,17.030290540843406,17.111970901489258,19726636,0.002992341390310793,17.044584655761717,16.75719270706177,0.007431588426657051,-0.006563377038278917
2019-07-26,0050.TW,17.030288911647094,17.030288911647094,16.989447956269554,16.999658584594727,12518748,-0.006563377038278917,17.054793548583984,16.788177680969238,0.007381490350126939,0.002402297750506488
2019-07-29,0050.TW,16.969027106512993,17.040496826171875,16.95881803680346,17.040496826171875,12168984,0.002402297750506488,17.056835174560547,16.80348825454712,0.005744829077703075,-0.002995815596105178
2019-07-30,0050.TW,17.071126986518408,17.09154668366359,16.98944664001465,16.98944664001465,8333496,-0.002995815596105178,17.040498352050783,16.818271255493165,0.005763871342645598,-0.004807371160241214
2019-07-31,0050.TW,16.979241800986184,16.979241800986184,16.836300769508366,16.907772064208984,12477048,-0.004807371160241214,17.009869003295897,16.83858766555786,0.005167314665545302,-0.0060388906725242775
2019-08-01,0050.TW,16.78524662204471,16.85671789923259,16.764826924815186,16.805667877197266,20171772,-0.0060388906725242775,16.9486083984375,16.848737239837646,0.005274984464797795,-0.016403227325811676
2019-08-02,0050.TW,16.55042194695561,16.581050721573902,16.458530949330438,16.530000686645508,67385608,-0.016403227325811676,16.854676818847658,16.84611577987671,0.006503412133133789,-0.00988267325573089
2019-08-05,0050.TW,16.478949223295665,16.509579553182302,16.315590060439085,16.366640090942383,82638024,-0.00988267325573089,16.71990547180176,16.838363265991212,0.0068217534388390335,-0.0006239487471670913
2019-08-06,0050.TW,16.06033861642267,16.42789787173499,16.029708288999185,16.356428146362305,99607384,-0.0006239487471670913,16.59330177307129,16.831112480163576,0.006819476561498972,-0.004993890137215629
2019-08-07,0050.TW,16.366636912979256,16.37684598234361,16.24411717514605,16.27474594116211,67424016,-0.004993890137215629,16.466696548461915,16.812691020965577,0.006546020106421225,0.01191997237905107
2019-08-08,0050.TW,16.34622069931759,16.499370793722477,16.336010069854602,16.468740463256836,20144484,0.01191997237905107,16.399311065673828,16.797389125823976,0.006889067228500716,-0.0006199646690786542
2019-08-12,0050.TW,16.46874105585579,16.509580459330632,16.366640989245305,16.45853042602539,12672120,-0.0006199646690786542,16.385017013549806,16.782588958740234,0.006888930703381292,-0.011166518522982338
2019-08-13,0050.TW,16.366636912979256,16.366636912979256,16.24411717514605,16.27474594116211,29726076,-0.011166518522982338,16.36663818359375,16.75404405593872,0.007086642823074578,0.007528489963380736
2019-08-14,0050.TW,16.478949004016492,16.49937026228471,16.39727020263672,16.39727020263672,29528552,0.007528489963380736,16.374806594848632,16.73010673522949,0.007346418846698601,-0.01120800400889066
2019-08-15,0050.TW,16.17264857449034,16.254328932527816,16.152228874461784,16.213489532470703,63888356,-0.01120800400889066,16.362555313110352,16.7025484085083,0.007586076130879741,0.011964536832845152
2019-08-16,0050.TW,16.22369603812793,16.4074764251709,16.182856644528602,16.4074764251709,24634992,0.011964536832845152,16.350302505493165,16.685701656341553,0.008174783791091652,0.005600748548953982
2019-08-19,0050.TW,16.48915994562357,16.519790275683075,16.397270513368365,16.499370574951172,25901408,0.005600748548953982,16.35847053527832,16.66323947906494,0.0077364646807601065,0.0024751393631432528
2019-08-20,0050.TW,16.50957848861678,16.560628515828284,16.499369417928392,16.54020881652832,16716788,0.0024751393631432528,16.411563110351562,16.638735485076904,0.007656010635109467,0.001234456429223263
2019-08-21,0050.TW,16.529996658564947,16.57083761130947,16.519787588821103,16.560626983642578,24371584,0.001234456429223263,16.444234466552736,16.61321029663086,0.007629753470485427,-0.0024658688507899207
2019-08-22,0050.TW,16.601471012112846,16.672940745253026,16.499370948220204,16.519790649414062,37517592,-0.0024658688507899207,16.505494689941408,16.58615388870239,0.007629703837932218,0.0012359821953906724
2019-08-23,0050.TW,16.519789117228356,16.560628515828284,16.489158789316814,16.54020881652832,12844144,0.0012359821953906724,16.532041168212892,16.557565784454347,0.007584247474781147,-0.016666603242936118
2019-08-26,0050.TW,16.295170047928295,16.356429148605763,16.254329089553387,16.26453971862793,49169240,-0.016666603242936118,16.485074996948242,16.520809841156005,0.008235790276435367,0.0025109932179026018
2019-08-27,0050.TW,16.36664052896652,16.376849600586432,16.284960166390555,16.30537986755371,10143456,0.0025109932179026018,16.43810920715332,16.484053993225096,0.00823900542126936,0.006887818812534974
2019-08-28,0050.TW,16.35642771651394,16.448318696369494,16.35642771651394,16.417688369750977,13272752,0.006887818812534974,16.409521484375,16.455466079711915,0.008479769186759831,0.0018657936704054023
2019-08-29,0050.TW,16.427899130331635,16.45852946010181,16.336009698944387,16.448320388793945,12934596,0.0018657936704054023,16.395227432250977,16.432493495941163,0.008481356330335824,0.01613886081044269
2019-08-30,0050.TW,16.57083809811686,16.723988170081114,16.57083809811686,16.713777542114258,77483576,0.01613886081044269,16.429941177368164,16.427898979187013,0.009249962522540404,0.0006108755011078326
2019-09-02,0050.TW,16.70356788205637,16.74440727663504,16.672937557160843,16.723987579345703,25831480,0.0006108755011078326,16.521830749511718,16.437598323822023,0.008430676030539165,-0.008546807743357587
2019-09-03,0050.TW,16.713781276411833,16.744411609232923,16.581050872802734,16.581050872802734,20211700,-0.008546807743357587,16.576964950561525,16.448318862915038,0.008347996442929287,0.011699542380372074
2019-09-04,0050.TW,16.632100549426298,16.78525065230471,16.621891477321782,16.775041580200195,42995084,0.011699542380372074,16.648435592651367,16.469249534606934,0.008694000741837203,0.010347070643811351
2019-09-05,0050.TW,16.856724667096024,16.989453531339194,16.856724667096024,16.9486141204834,101717560,0.010347070643811351,16.748494338989257,16.502942943572997,0.008785718047656427,0.006023888259618637
2019-09-06,0050.TW,16.999660646130227,17.060921307663993,16.999660646130227,17.050710678100586,68905212,0.006023888259618637,16.815880966186523,16.532041454315184,0.008532999536732042,-0.0011977202708478574
2019-09-10,0050.TW,17.142597816829998,17.142597816829998,16.98944774142798,17.030288696289062,20687388,-0.0011977202708478574,16.877141189575195,16.56062936782837,0.008542498084010627,0.0005994102663120504
2019-09-11,0050.TW,17.10175747612123,17.132387801095906,17.00986805912024,17.040496826171875,18984800,0.0005994102663120504,16.969030380249023,16.598916912078856,0.007994164186045583,0.00539246807298932
2019-09-12,0050.TW,17.173226554413866,17.203856878244597,17.10175683742415,17.132387161254883,37124488,0.00539246807298932,17.04049949645996,16.635672760009765,0.007935135353856811,0.005959606136732187
2019-09-16,0050.TW,17.15280908606635,17.24469851157243,17.142598457488702,17.23448944091797,43719168,0.005959606136732187,17.097674560546874,16.68672275543213,0.007309409948884849,-0.001777256692131246
2019-09-17,0050.TW,17.23448965741817,17.244698728200873,17.19364870051772,17.203859329223633,19867120,-0.001777256692131246,17.128304290771485,16.726541900634764,0.007072684894275893,0.008308742001049474
