Return,Volatility,Sharpe Ratio,etf_0050,etf_006208,etf_0056,etf_00679b,etf_00687b,etf_00631l,Risk Profile
0.19312158745579608,0.1426758582139216,1.2834798384827797,0.15179915797620286,0.1850993832530167,0.2528552769419779,0.2583728733400828,0.06841504785797506,0.08345826063074477,穩健型
0.1471836779920332,0.12444835462892828,1.1023342044262314,0.4265204636145393,0.035697285262676744,0.032204030212617224,0.059462041892387,0.43380277591253363,0.01231340310524613,穩健型
0.27385450240068876,0.19937529864899717,1.3234061801467596,0.08727021298231043,0.19852820254039216,0.23202577577287847,0.21236182631778905,0.001906455867885974,0.2679075265187438,成長型
0.197879952758561,0.15717504045919434,1.1953548871987612,0.20918473372285218,0.09574686925154359,0.023340347721322263,0.22198753539704036,0.25298643524157566,0.19675407866566608,成長型
0.285705256250093,0.21051918887749815,1.309644302356337,0.021363071252860466,0.17772850397574344,0.22156534910961997,0.23174915513090782,0.005720623330937673,0.3418732971999306,成長型
0.2919712005542265,0.2084420089655609,1.3527561068595064,0.3043759872385806,0.22029547493402724,0.16317817944744975,0.04170994946137,0.07639713271561395,0.19404327620295836,成長型
0.1750751180635544,0.13703609683323786,1.2046104776644202,0.325860837634879,0.10398803123108215,0.06653896688960124,0.2598411871508887,0.17479910130794282,0.0689718757856059,穩健型
0.21581887989927193,0.16531680252552736,1.2449967381113027,0.242693756317535,0.14647306381957023,0.004633452299169201,0.3900165429686037,0.025981502320592712,0.1902016822745292,成長型
0.30619353974394936,0.22304128239469997,1.3279763125635062,0.26383230579798383,0.09137133507245915,0.1734633269168333,0.051810651551327934,0.10939718328099365,0.31012519738040206,積極型
0.21528018767749738,0.16174161088007694,1.2691859971006598,0.2712995000928126,0.13689818083811459,0.05910077673781628,0.16252137985060872,0.21254714970685823,0.15763301277378947,成長型
0.15210723504917767,0.1269388173189258,1.1194939266855004,0.20333110035851198,0.09887016129622739,0.13859212523442577,0.25072818267553604,0.2378721557427921,0.07060627469250673,穩健型
0.18278308447475408,0.1428677638678752,1.209391676589442,0.034831088321758914,0.0685819798561254,0.3656152668677124,0.19141375355537318,0.18832374535518276,0.15123416604384754,穩健型
0.2135749289200184,0.15660381119291938,1.299935980927281,0.21278231944636178,0.10709998882404353,0.2576064754400996,0.026036129932092988,0.2684192473088242,0.12805583904857784,成長型
0.1823477532895024,0.14898716356921754,1.1567959894036899,0.0632216832669292,0.024306567889166294,0.2237612383008945,0.16938302687626103,0.3063709981844962,0.2129564854822528,穩健型
0.22986363059711243,0.1715559768901543,1.2815853727899498,0.011534246953979472,0.2436596768361734,0.16403337382493322,0.23183989872867217,0.11858702003170749,0.23034578362453426,成長型
0.1386459147045401,0.11640220863619173,1.105184482423485,0.04685184605746861,0.2116756855156998,0.24928349800204566,0.39630006465317374,0.06701933384546316,0.028869571926148852,穩健型
0.21550252678820248,0.16074186598100507,1.2784629911692502,0.16199326309241924,0.16599479674411505,0.14951546474552632,0.012735422127631868,0.3413851705494768,0.16837588274083085,成長型
0.19914780864497433,0.1578629519087762,1.1981773199976433,0.11403179772272247,0.1708279331924437,0.030544390109525338,0.1855875321647303,0.2911860141291468,0.20782233268143135,成長型
0.23132416596269229,0.170395325426623,1.2988863714926302,0.18391335538721404,0.1922572267153718,0.11836912969012889,0.12587351798748128,0.19698979476996428,0.1825969754498397,成長型
0.2733371549283879,0.20323624578659186,1.2957194417225408,0.30327313846924375,0.051209224609592395,0.040031429373530526,0.04715763490336813,0.25754776414009745,0.30078080850416783,成長型
0.2188756019671797,0.16286261324746995,1.2825264055525927,0.044467192937180836,0.19818812597600002,0.23481015074714393,0.24194300118425838,0.09047963331262104,0.19011189584279578,成長型
0.19347637214164662,0.1557596278010549,1.1779456251397384,0.15386809479714644,0.13785578745060315,0.008924279283490004,0.3041361172118354,0.19342633956891853,0.2017893816880065,成長型
0.1672075119887675,0.13209343314048183,1.190123598510584,0.22197489411777221,0.006017249289461165,0.2770998577796325,0.15273474742265344,0.2556361772168669,0.08653707417361385,穩健型
0.25541140077879065,0.18522080716290856,1.324966695361295,0.1838874754034544,0.21793682163364075,0.13790854472993683,0.07861404768746705,0.17654581526376706,0.20510729528173394,成長型
0.2937450572546845,0.20840083627399938,1.361535118225844,0.036305509551772884,0.3828691873586854,0.3049347706615971,0.022137167330396695,0.050804655161572204,0.20294870993597572,成長型
0.16644076129379004,0.14073905091127142,1.1115661238359331,0.021209342661672844,0.212338193092846,0.06692443010985417,0.2610729173175289,0.2755631473675263,0.16289196945057174,穩健型
0.29469930880036765,0.21492436265422932,1.3246488452237142,0.24935528225527734,0.16379088014145773,0.07646410480272396,0.05326625930161412,0.1632084776845392,0.29391499581438774,成長型
0.22635216705597722,0.17573313029676166,1.231140461053769,0.07834572373894284,0.18354831420011716,0.010323844635873424,0.19285309017968788,0.2566751800468168,0.2782538471985619,成長型
0.23787208671684087,0.17858590106526812,1.2759802725611584,0.03813914357170021,0.2771099901034146,0.0549633073031671,0.2725067604632388,0.10410470465146424,0.25317609390701507,成長型
0.19907840023462767,0.15055282471988082,1.2558940729702526,0.1962820129448754,0.07705674944214057,0.21780137506852704,0.1287570874240403,0.23758848498560392,0.14251429013481282,成長型
0.09446256296946469,0.11326083512099448,0.7457349478240636,0.006507021754869335,0.1745667578114247,0.15174154157437675,0.36322158601763344,0.27608602889011047,0.027877063951585304,穩健型
0.2154986187316519,0.1567687130017695,1.310839483190325,0.1948779130468114,0.18468539164783587,0.21369039630262454,0.13105225402054146,0.16024412641947802,0.11544991856270874,成長型
0.22678351008050157,0.16904305141639608,1.282415977847611,0.1821361053912877,0.18840932874317504,0.08118411518380467,0.1719347988388196,0.1847726700731742,0.19156298176973888,成長型
0.18163788373297127,0.14436289019917242,1.1889335513868453,0.15981838936570184,0.15352437254318851,0.08087801886999846,0.2158000836927187,0.24930585211930004,0.14067328340909255,穩健型
0.1961392840541014,0.1483087978590309,1.2550791776427772,0.0551931254321001,0.24789989899223516,0.17126021675348352,0.08617988518307867,0.30054318548590414,0.1389236881531984,穩健型
0.1814783236425066,0.13753072503869737,1.2468364694089797,0.1147641535931592,0.2122847791967124,0.2047554919416901,0.20367409241846762,0.1785910019049172,0.08593048094505347,穩健型
0.16152018136223006,0.12441620274951166,1.2178492673280432,0.22085792047727437,0.09867811583566596,0.27518191083117083,0.15575861200004992,0.2233048293919529,0.026218611463886057,穩健型
0.2182750080370277,0.15504623671304196,1.343309018344644,0.2585778167148507,0.26234689587644733,0.18104129043895353,0.08137167149002339,0.16222825760604684,0.054434067873678334,成長型
0.21126744112969884,0.1611694585164421,1.2487939277227642,0.03755690442853573,0.2423325425114983,0.10659942577444383,0.2855279142749821,0.12363603023141068,0.2043471827791294,成長型
0.22808027005653858,0.17250523756027353,1.2641950652677492,0.0689095095755329,0.07636218227824791,0.2540615230633756,0.1780314744627439,0.16927674483238137,0.25335856578771815,成長型
